kingdom	supergroup	division	class	order	family	genus	species	assignment confidence	assignment level	main functional class	detailed functional class	secondary functional class	detailed secondary functional class	associated organism	associated material	environment	potential human pathogen	comment	reference
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium2	Cryptosporidium2_felis		genus	symbiotroph	animal parasite			animal			opportunistic		
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium2	Cryptosporidium2_sp.		genus	symbiotroph	animal parasite			animal			opportunistic		
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium3	Cryptosporidium3_meleagridis		genus	symbiotroph	animal parasite			animal			opportunistic		
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium3	Cryptosporidium3_parvum		genus	symbiotroph	animal parasite			animal			opportunistic		
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium3	Cryptosporidium3_sp.		genus	symbiotroph	animal parasite			animal			opportunistic		
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium3	Cryptosporidium3_suis		genus	symbiotroph	animal parasite			animal			opportunistic		
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium3	Cryptosporidium3_ubiquitum		genus	symbiotroph	animal parasite			animal			opportunistic		
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium4	Cryptosporidium4_canis		genus	symbiotroph	animal parasite			animal			opportunistic		
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium4	Cryptosporidium4_sp.		genus	symbiotroph	animal parasite			animal			opportunistic		
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium5	Cryptosporidium5_canis		genus	symbiotroph	animal parasite			animal			opportunistic		
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium5	Cryptosporidium5_sp.		genus	symbiotroph	animal parasite			animal			opportunistic		
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium6	Cryptosporidium6_saurophilum		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium6	Cryptosporidium6_sp.		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium6	Cryptosporidium6_suis		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium7	Cryptosporidium7_sp.		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium8	Cryptosporidium8_sp.		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium9	Cryptosporidium9_bovis		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium9	Cryptosporidium9_ryanae		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium9	Cryptosporidium9_scrofarum		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium9	Cryptosporidium9_sp.		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Cryptogregarinorida	Cryptosporidiidae	Cryptosporidium9	Cryptosporidium9_xiaoi		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Eugregarinorida_EUG1	Eugregarinorida_EUG1_X	Eugregarinorida_EUG1_X_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Eugregarinorida_EUG2	Eugregarinorida_EUG2_X	Eugregarinorida_EUG2_X_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Eugregarinorida_EUG3	Eugregarinorida_EUG3_X	Eugregarinorida_EUG3_X_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Eugregarinorida_X	Eugregarinorida_XX	Eugregarinorida_XX_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Ganymedidae	Ganymedes	Ganymedes_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Ganymedidae	Ganymedidae_X	Ganymedidae_X_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Ganymedidae	Heliospora1	Heliospora1_caprellae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Amoebogregarina	Amoebogregarina_nigra		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Amoebogregarina	Amoebogregarina_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Gregarina1	Gregarina1_cloptoni		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Gregarina1	Gregarina1_coronata		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Gregarina1	Gregarina1_diabrotica		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Gregarina1	Gregarina1_niphandrodes		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Gregarina1	Gregarina1_polymorpha		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Gregarina1	Gregarina1_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Gregarina2	Gregarina2_basiconstrictonea		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Gregarina2	Gregarina2_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Gregarina3	Gregarina3_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Gregarinidae_X	Gregarinidae_X_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana1	Gregarina_blattarum		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana1	Gregarina_caledia		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana1	Gregarina_chortiocetes		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana1	Leidyana1_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana1	Leidyana_erratica		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana2	Caliculium_glossobalani		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana2	Gregarina_tropica		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana2	Leidyana2_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana2	Trachyphloeus_angustisetulus		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana3	Gregarina_kingi		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana3	Leidyana3_migrator		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana3	Leidyana_haasi		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana3	Protomagalhaensia_granulosae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Gregarinidae	Leidyana3	Protomagalhaensia_wolfi		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Lecudinidae	Lankesteria	Lankesteria_abbotti		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Lecudinidae	Lankesteria	Lankesteria_ascidiae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Lecudinidae	Lankesteria	Lankesteria_chelyosomae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Lecudinidae	Lankesteria	Lankesteria_cystodytae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Lecudinidae	Lecudina	Lecudina_longissima		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Lecudinidae	Lecudina	Lecudina_phyllochaetopteri		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Lecudinidae	Lecudina	Lecudina_tuzetae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Lecudinidae	Lecudinidae_X	Lecudinidae_X_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Lecudinidae	Lithocystis	Lithocystis_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Lecudinidae	Pterospora	Pterospora_floridiensis		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Lecudinidae	Pterospora	Pterospora_schizosoma		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Lecudinidae	Urosporids	Urosporids_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Paralecudinids	Paralecudina	Paralecudina_polymorpha		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Paralecudinids	Paralecudina	Paralecudina_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Polyplicariidae	Polyplicarium	Polyplicarium_citrusae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Polyplicariidae	Polyplicarium	Polyplicarium_curvarae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Polyplicariidae	Polyplicarium	Polyplicarium_lacrimae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Polyplicariidae	Polyplicarium	Polyplicarium_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Polyplicariidae	Polyplicarium	Polyplicarium_traslucidae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Uradiphoridae	Heliospora2	Heliospora2_longissima		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Uradiphoridae	Uradiphoridae_X	Uradiphoridae_X_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Urosporidae	Difficilina	Difficilina_paramertis		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Urosporidae	Difficilina	Difficilina_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Urosporidae	Difficilina	Difficilina_tubulani		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Veloxidiidae	Veloxidium	Veloxidium_leptosynaptae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Eugregarinorida	Veloxidiidae	Veloxidium	Veloxidium_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines	Gregarines_X	Gregarines_XX	Gregarines_XX_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines	Gregarines_X	Selenidium1	Selenidium1_boccardiellae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines	Gregarines_X	Selenidium1	Selenidium1_echinatum		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines	Gregarines_X	Selenidium1	Selenidium1_idanthyrsae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines	Gregarines_X	Selenidium1	Selenidium1_mesnili		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines	Gregarines_X	Selenidium1	Selenidium1_neosabellariae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines	Gregarines_X	Selenidium1	Selenidium1_sensimae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines	Gregarines_X	Selenidium1	Selenidium1_serpulae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines	Gregarines_X	Selenidium1	Selenidium1_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines	Gregarines_X	Selenidium2	Selenidium2_orientale		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines	Gregarines_X	Selenidium2	Selenidium2_pisinnus		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines	Gregarines_X	Selenidium2	Selenidium2_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines	Gregarines_X	Selenidium3	Selenidium3_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines	Gregarines_X	Selenidium3	Selenidium3_terebellae		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines_GRE1	Gregarines_GRE1_X	Gregarines_GRE1_XX	Gregarines_GRE1_XX_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines_GRE2	Gregarines_GRE2_X	Gregarines_GRE2_XX	Gregarines_GRE2_XX_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines_GRE3	Gregarines_GRE3_X	Gregarines_GRE3_XX	Gregarines_GRE3_XX_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines_GRE4	Gregarines_GRE4_X	Gregarines_GRE4_XX	Gregarines_GRE4_XX_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines_GRE5	Gregarines_GRE5_X	Gregarines_GRE5_XX	Gregarines_GRE5_XX_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines_GRE6	Gregarines_GRE6_X	Gregarines_GRE6_XX	Gregarines_GRE6_XX_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Gregarines_GRE7	Gregarines_GRE7_X	Gregarines_GRE7_XX	Gregarines_GRE7_XX_sp.		order	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Actinocephalidae_NEO1	Actinocephalidae_NEO1_sp.		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Apicystis	Apicystis_bombi		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Ascogregarina	Ascogregarina_armigerei		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Ascogregarina	Ascogregarina_barretti		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Ascogregarina	Ascogregarina_culicis		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Ascogregarina	Ascogregarina_sp.		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Ascogregarina	Ascogregarina_taiwanensis		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Geneiorhynchus	Geneiorhynchus_manifestus		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Hoplorhynchus	Hoplorhynchus_acanthatholius		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Hyplorynchus	Hyplorynchus_sp.		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Mattesia	Mattesia_geminata		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Mattesia	Mattesia_sp.		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Monocystis	Monocystis_agilis		genus	symbiotroph	earthworm parasite			earthworm					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Monocystis	Monocystis_sp.		genus	symbiotroph	earthworm parasite			earthworm					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Ophryocystis	Ophryocystis_elektroscirrha		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Paraschneideria	Paraschneideria_metamorphosa		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Prismatospora	Prismatospora_evansi		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Pseudomonocystis	Pseudomonocystis_lepidiota		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Psychodiella	Psychodiella_chagasi		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Psychodiella	Psychodiella_sp.		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Psychodiella	Psychodiella_tobii		genus	symbiotroph	animal parasite			animal					
Eukaryota	Alveolata	Apicomplexa	Gregarinomorphea	Neogregarinorida	Actinocephalidae	Pyxinia	Pyxinia_crystalligera		genus	symbiotroph	animal parasite			animal					
