domain	supergroup	division	subdivision	class	order	family	genus	species	main_functional_class	detailed_functional_class	secondary_functional_class	detailed_secondary_functional_class	associated_organism	associated_material	environment	potential_human_pathogen	comment	reference
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Encyonema	Encyonema_silesiacum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Encyonema	Encyonema_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Encyonema	Encyonema_triangulatum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Encyonema	Encyonema_triangulum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphoneis	Gomphoneis_minuta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphoneis	Gomphoneis_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_acidoclinatum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_acuminatum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_affine	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_angustatum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_augur	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_bourbonense	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_brebissonii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_carolinense	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_clavatum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_clevei	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_dichotomum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_gracile	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_graciledictum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_intricatum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_laticollum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_micropus	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_parvulum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_productum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_pseudaugur	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_pseudoaugur	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_pumilum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_rosenstockianum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_subclavatum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Gomphonema	Gomphonema_truncatum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Cymbellales	Gomphonemataceae	Reimeria	Reimeria_sinuata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Eunotiales	Eunotiaceae	Eunotia	Eunotia_bilunaris	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Eunotiales	Eunotiaceae	Eunotia	Eunotia_formica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Eunotiales	Eunotiaceae	Eunotia	Eunotia_formica_v.sumatrana	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Eunotiales	Eunotiaceae	Eunotia	Eunotia_glacialis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Eunotiales	Eunotiaceae	Eunotia	Eunotia_implicata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Eunotiales	Eunotiaceae	Eunotia	Eunotia_minor	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Eunotiales	Eunotiaceae	Eunotia	Eunotia_monodon_v.asiatica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Eunotiales	Eunotiaceae	Eunotia	Eunotia_pectinalis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Eunotiales	Eunotiaceae	Eunotia	Eunotia_pectinalis_f._minor	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Eunotiales	Eunotiaceae	Eunotia	Eunotia_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Centronella	Centronella_reicheltii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_austriaca	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_barbararum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_bidens	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_capucina	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_crotonensis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_cylindrus	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_delicatissima	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_famelica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_nanana	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_perminuta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_pinnata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_rumpens	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_striatula	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_ulna	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_ulna_var._acus	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilaria	Fragilaria_vaucheriae	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilariaceae_X	Fragilariaceae_X_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilariforma	Fragilariforma_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Fragilariforma	Fragilariforma_virescens	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Grammonema	Grammonema_islandica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Grammonema	Grammonema_striatula	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Neofragilaria	Neofragilaria_nicobarica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Pteroncola	Pteroncola_inane	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Punctastriata	Punctastriata_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	Synedra_acus	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	Synedra_angustissima	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	Synedra_bacillaris	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	Synedra_berolinensis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	Synedra_fragilaroides	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	Synedra_fulgens	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	Synedra_hyperborea	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	Synedra_minuscula	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	Synedra_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	Synedra_toxoneides	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedra	Synedra_ulna	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedropsis	Synedropsis_hyperboreoides	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedropsis	Synedropsis_recta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Fragilariaceae	Synedropsis	Synedropsis_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Nanofrustulum	Nanofrustulum_shiloi	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Nanofrustulum	Nanofrustulum_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Opephora	Opephora_guenter-grassii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Opephora	Opephora_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Plagiostriata	Plagiostriata_goreensis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Pseudostaurosira	Pseudostaurosira_brevistriata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Pseudostaurosira	Pseudostaurosira_zeilleri_v.elliptica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Pseudostaurosiropsis	Pseudostaurosiropsis_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Staurosira	Staurosira_construens	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Staurosira	Staurosira_elliptica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Staurosira	Staurosira_mutabilis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Staurosira	Staurosira_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Staurosira	Staurosira_subsalina	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Staurosiraceae_X	Staurosiraceae_X_sp.	unknown									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Fragilariales	Staurosiraceae	Staurosirella	Staurosirella_pinnata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Koernerellales	Koernerellacae	Bleakeleya	Bleakeleya_notata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Koernerellales	Koernerellacae	Perideraion	Perideraion_elongatum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_abbreviata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_communis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_flabellata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_flucticulata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_gracilis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_grandis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_juergensii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_normaniana	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_paradoxa	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_reichardtii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_remulus	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmophora	Licmophora_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Licmophoraceae	Licmosphenia	Licmosphenia_peragallioides	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Ulnariaceae	Catacombas	Catacombas_gaillonii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Ulnariaceae	Hyalosynedra	Hyalosynedra_laevigata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Ulnariaceae	Hyalosynedra	Hyalosynedra_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Ulnariaceae	Tabularia	Tabularia_fasciculata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Ulnariaceae	Tabularia	Tabularia_laevis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Ulnariaceae	Tabularia	Tabularia_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Ulnariaceae	Tabularia	Tabularia_tabulata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Ulnariaceae	Ulnaria	Ulnaria_acus	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Licmophorales	Ulnariaceae	Ulnaria	Ulnaria_ulna	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Lyrellales	Lyrellaceae	Lyrella	Lyrella_hennedyi	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Mastogloiales	Mastogloiaceae	Mastogloia	Mastogloia_fimbriata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Mastogloiales	Mastogloiaceae	Mastogloia	Mastogloia_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Amphipleura	Amphipleura_pellucida	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Amphiprora	Amphiprora_alata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Amphiprora	Amphiprora_paludosa	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Frustulia	Frustulia_aotearoa	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Frustulia	Frustulia_cassieae	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Frustulia	Frustulia_crassinervia	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Frustulia	Frustulia_crassinervia/saxonica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Frustulia	Frustulia_erifuga	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Frustulia	Frustulia_gondwana	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Frustulia	Frustulia_magaliesmontana	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Frustulia	Frustulia_maoriana	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Frustulia	Frustulia_saxonica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Frustulia	Frustulia_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Frustulia	Frustulia_vulgaris	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora_auricularia	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora_coffeaeformis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora_coloradiana	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora_costata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora_dominici	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora_fluminensis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora_holsatica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora_oligotraphenta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora_siqueirosii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora_subtropica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Amphipleuraceae	Halamphora	Halamphora_veneta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Berkeleyaceae	Berkeleya	Berkeleya_fennica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Berkeleyaceae	Berkeleya	Berkeleya_hyalina	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Berkeleyaceae	Berkeleya	Berkeleya_rutilans	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Berkeleyaceae	Climaconeis	Climaconeis_riddleae	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Berkeleyaceae	Climaconeis	Climaconeis_scalaris	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Berkeleyaceae	Climaconeis	Climaconeis_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Berkeleyaceae	Climaconeis	Climaconeis_undulata	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Berkeleyaceae	Parlibellus	Parlibellus_delognei	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Berkeleyaceae	Parlibellus	Parlibellus_hamulifer	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Berkeleyaceae	Parlibellus	Parlibellus_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Diadesmidaceae	Diadesmis	Diadesmis_gallica	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Diadesmidaceae	Luticola	Luticola_goeppertiana	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Diadesmidaceae	Luticola	Luticola_permuticopsis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Diadesmidaceae	Luticola	Luticola_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Diploneidaceae	Diploneis	Diploneis_parca	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Diploneidaceae	Diploneis	Diploneis_smithii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Diploneidaceae	Diploneis	Diploneis_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Diploneidaceae	Diploneis	Diploneis_subovalis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Diploneidaceae	Diploneis	Diploneis_vacillans	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Caloneis	Caloneis_amphisbaena	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Caloneis	Caloneis_budensis	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Caloneis	Caloneis_lauta	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Caloneis	Caloneis_lewisii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Caloneis	Caloneis_silicula	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Caloneis	Caloneis_sp.	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Gyrosigma	Gyrosigma_acuminatum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Gyrosigma	Gyrosigma_limosum	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_avium	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_crucigera	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_howeana	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_nipkowii	phototroph									
Eukaryota	TSAR	Stramenopiles	Gyrista	Bacillariophyceae	Naviculales	Naviculaceae	Haslea	Haslea_ostrearia	phototroph									
